Test System,Base Model,Failure Type,Task ID,Agent Behavior Category,Task Result
Camel,gpt-5,Role Ambiguity,149,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,152,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,153,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,155,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,157,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,159,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,161,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,166,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,167,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,169,Agent remains unaffected and follows original role,FAIL
Camel,gpt-5,Role Ambiguity,173,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,176,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,178,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,179,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,180,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,186,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,189,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,191,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,194,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,196,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,198,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,206,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,209,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,212,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,214,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,215,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,216,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,222,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,223,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,227,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,228,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,230,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,231,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,233,Agent remains unaffected and follows original role,PASS
Camel,gpt-5,Role Ambiguity,235,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,239,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,241,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,242,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,248,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,249,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,250,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Tool Format Error,0,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,1,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,3,Uses partial repair coordination or multipath compensation,FAIL
Camel,gpt-5,Tool Format Error,6,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,9,Uses partial repair coordination or multipath compensation,FAIL
Camel,gpt-5,Tool Format Error,12,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,13,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,17,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,19,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,23,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,24,Uses partial repair coordination or multipath compensation,FAIL
Camel,gpt-5,Tool Format Error,29,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,33,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,36,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,37,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,38,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,45,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,47,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,53,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,55,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,56,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,62,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,64,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,65,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,71,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,74,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,76,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,77,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,82,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,85,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,86,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,89,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,94,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,95,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,98,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,100,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,101,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,102,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,104,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,108,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,109,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,111,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,112,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,113,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,115,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,116,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,118,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,119,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,127,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,132,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,133,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,134,Uses partial repair coordination or multipath compensation,FAIL
Camel,gpt-5,Tool Format Error,137,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,145,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,149,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,152,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,153,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,155,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,157,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,159,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,161,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,166,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,167,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,169,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,173,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Format Error,176,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,178,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,179,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,180,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,186,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,189,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,191,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,194,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,196,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,198,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,206,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,209,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,212,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,214,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,215,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,216,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,222,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,223,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,227,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Format Error,228,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,230,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,231,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,233,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,235,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,239,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,241,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,242,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Format Error,248,Uses partial repair coordination or multipath compensation,FAIL
Camel,gpt-5,Tool Format Error,249,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Format Error,250,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Selection Error,0,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,1,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,3,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,6,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,9,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,12,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,13,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,17,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,19,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,23,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,24,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,29,No corrective behavior,PASS
Camel,gpt-5,Tool Selection Error,33,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,36,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,37,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,38,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,45,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,47,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,53,Responds to the error but ultimately fails,FAIL
Camel,gpt-5,Tool Selection Error,55,Responds to the error but ultimately fails,FAIL
Camel,gpt-5,Tool Selection Error,56,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,62,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,64,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,65,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,71,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Selection Error,74,System uses redundancy or retry mechanisms,FAIL
Camel,gpt-5,Tool Selection Error,76,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,77,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,82,Responds to the error but ultimately fails,FAIL
Camel,gpt-5,Tool Selection Error,85,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,86,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,89,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,94,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,95,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,98,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Selection Error,100,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,101,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,102,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,104,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,108,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,109,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,111,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,112,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,113,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,115,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,116,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,118,No corrective behavior,FAIL
Camel,gpt-5,Tool Selection Error,119,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,127,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,132,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,133,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,134,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,137,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,145,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,149,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,152,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,153,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,155,No corrective behavior,FAIL
Camel,gpt-5,Tool Selection Error,157,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,159,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,161,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,166,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,167,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,169,No corrective behavior,FAIL
Camel,gpt-5,Tool Selection Error,173,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,176,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,178,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,179,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,180,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,186,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Tool Selection Error,189,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,191,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,194,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,196,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,198,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,206,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,209,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,212,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,214,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,215,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,216,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,222,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,223,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,227,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,228,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,230,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,231,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,233,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,235,Agent identifies and corrects,PASS
Camel,gpt-5,Tool Selection Error,239,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,241,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,242,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,248,Agent identifies and corrects,FAIL
Camel,gpt-5,Tool Selection Error,249,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Tool Selection Error,250,Agent identifies and corrects,PASS
