Test System,Base Model,Failure Type,Task ID,Agent Behavior Category,Task Result
MetaGPT,deepseek-v3,Context Length Violation,28,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,29,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,30,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,31,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,33,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,34,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,35,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,36,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,37,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,38,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,39,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,40,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,41,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,42,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,43,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,44,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,46,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,47,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,48,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,49,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,50,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,51,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,52,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,54,System architecture filters long context,FAIL
MetaGPT,deepseek-v3,Context Length Violation,55,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,57,System architecture filters long context,FAIL
MetaGPT,deepseek-v3,Context Length Violation,58,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,59,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,60,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,61,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,62,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,63,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,64,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,66,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,68,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,69,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,70,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,71,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,72,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,73,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,74,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,75,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,76,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,77,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,78,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,79,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,80,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,81,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,82,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,83,System architecture filters long context,FAIL
MetaGPT,deepseek-v3,Context Length Violation,85,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,86,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,87,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,89,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,90,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,91,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,92,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,94,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,95,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,96,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,97,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,98,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,99,System architecture filters long context,FAIL
MetaGPT,deepseek-v3,Context Length Violation,100,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,101,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,103,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,104,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,105,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,106,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,107,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,108,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,109,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,110,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,111,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,112,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,113,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,114,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,115,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,117,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,118,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,119,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,120,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,121,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,122,System architecture filters long context,FAIL
MetaGPT,deepseek-v3,Context Length Violation,123,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,124,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,125,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,126,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,128,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,130,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,131,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,134,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,135,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,136,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,137,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,138,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,139,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,140,System architecture filters long context,FAIL
MetaGPT,deepseek-v3,Context Length Violation,141,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,142,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,143,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,144,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,146,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,147,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,149,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,150,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,151,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,152,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,153,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,154,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,155,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,156,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,157,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,158,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,159,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,161,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,162,System architecture filters long context,PASS
MetaGPT,deepseek-v3,Context Length Violation,163,System architecture filters long context,FAIL
MetaGPT,deepseek-v3,Critical Information Loss,0,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,1,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,2,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,3,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,4,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,5,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,6,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,7,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,8,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,9,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,10,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,11,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,12,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,13,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,14,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,15,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,16,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,17,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,18,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,19,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,20,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,21,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,22,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,23,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,24,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,25,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,26,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,27,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,28,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,29,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,30,Autonomously repairs missing information,PASS
MetaGPT,deepseek-v3,Critical Information Loss,31,Autonomously repairs missing information,PASS
